Age,Potential,Value,Crossing,ShortPassing,Dribbling,LongPassing,BallControl,SprintSpeed,LongShots,Aggression,Vision,BMI,Work Rate_NUM
28,69,1400000,69,70,68,64,70,73,68,59,66,24.66,8
18,85,7000000,40,76,76,75,74,73,72,58,68,21.33,8
36,75,1100000,61,74,56,71,73,53,66,85,70,24.11,6
23,79,4700000,60,73,68,73,74,54,70,54,72,20.06,8
31,68,1000000,66,68,68,68,70,71,69,53,69,22.98,8
33,68,750000,72,73,69,71,72,55,69,69,71,22.6,8
28,77,10500000,74,79,82,77,80,66,75,48,77,21.16,8
29,71,1600000,56,69,69,60,67,88,54,81,47,22.98,8
29,70,1400000,72,74,66,71,70,50,61,68,71,26.25,8
26,74,3600000,75,71,77,70,72,78,68,59,72,22.6,1
33,73,1900000,75,68,72,65,75,81,78,72,75,21.97,7
27,68,1300000,69,67,67,58,68,76,62,64,61,24.07,6
26,66,850000,63,65,66,64,68,64,61,70,64,23.84,0
26,70,1700000,70,71,67,68,68,78,70,54,68,23.24,8
28,71,1900000,61,68,71,60,70,92,55,64,60,20.45,2
26,70,1200000,63,70,67,69,69,72,61,75,68,23.53,0
31,75,3900000,52,76,61,70,70,33,54,85,65,22.79,6
25,78,7500000,70,70,78,55,75,85,74,59,68,24.16,8
29,67,875000,62,67,63,63,66,63,65,78,67,21.27,0
32,74,3200000,55,74,65,74,71,62,54,87,62,23.78,6
27,67,1100000,53,68,64,67,64,67,67,66,66,22.84,6
21,75,2300000,58,70,66,68,70,66,68,72,65,23.12,0
27,74,4500000,71,75,79,71,75,75,71,54,71,24.62,2
29,66,825000,59,66,64,62,65,63,62,70,66,22.79,0
28,66,850000,61,67,67,65,69,65,64,62,69,22.53,2
28,69,1200000,57,68,60,64,64,63,58,71,60,22.64,6
24,76,7000000,69,72,80,64,79,85,64,41,70,21.22,8
28,74,4200000,67,72,75,69,74,78,75,54,71,25.76,1
32,71,1500000,72,71,71,69,73,72,42,62,60,23.41,8
30,68,1200000,72,62,67,60,68,76,59,71,64,21.56,2
23,75,2400000,71,71,75,66,73,72,73,58,69,22.47,8
24,73,2000000,63,72,64,70,66,77,67,72,66,24.28,0
22,71,1100000,65,67,65,66,66,72,60,69,65,22.28,0
23,75,2400000,65,68,75,62,71,73,68,64,66,22.13,2
29,70,1600000,64,70,68,67,73,81,65,55,73,21.37,7
23,77,3000000,65,70,73,65,75,67,73,59,72,23.05,1
28,72,2100000,70,75,59,78,67,43,68,82,72,23.88,6
27,69,1500000,58,69,67,68,70,66,67,77,72,23.08,6
24,79,4400000,49,72,68,71,75,62,74,63,70,22.15,8
34,71,900000,61,73,73,69,74,50,72,58,75,22.22,7
25,75,3400000,54,70,70,75,73,66,49,84,65,21.37,8
27,76,8000000,75,69,79,70,75,90,73,49,71,23.94,2
29,69,1200000,64,70,65,65,64,69,58,59,69,22.2,6
30,65,450000,65,66,59,66,64,66,69,72,63,25.25,5
26,76,4000000,67,75,77,71,79,53,66,62,74,22.34,2
28,67,1000000,56,72,62,71,66,67,67,67,68,22.98,8
25,70,1500000,52,66,67,63,68,77,66,62,67,22.95,2
27,72,1900000,65,75,61,69,66,66,59,74,62,23.12,6
30,65,675000,54,66,62,65,64,67,65,73,65,22.69,2
30,74,4100000,76,75,75,66,75,66,75,58,72,22.16,6
25,69,1000000,57,66,63,65,65,63,66,70,65,20.72,0
25,71,1600000,59,68,66,68,68,70,65,63,66,23.67,2
26,72,1800000,58,72,72,69,71,66,59,74,65,22.72,8
29,67,1000000,61,64,64,59,66,76,55,66,66,24.15,6
30,73,2500000,44,75,66,71,67,34,63,81,65,23.45,2
23,77,4200000,62,71,75,66,71,77,66,55,71,22.47,1
29,68,1000000,55,65,61,66,66,66,61,66,62,20.76,2
28,76,7500000,74,75,78,70,77,70,73,60,74,22.86,8
27,64,625000,61,66,64,65,63,61,60,81,59,23.37,0
35,69,550000,76,73,70,71,74,55,72,38,74,20.52,8
26,76,6500000,70,72,80,60,76,94,71,46,67,25.35,1
25,72,2000000,47,73,72,69,72,66,57,69,68,22.1,0
22,75,1900000,60,67,67,66,66,71,56,63,66,22.31,2
30,69,1300000,60,71,67,70,72,66,56,73,67,22.86,6
33,71,1200000,71,67,71,70,72,78,75,43,71,24.07,7
27,71,1800000,82,70,70,74,71,78,79,40,72,22.45,2
26,74,4600000,62,76,72,76,74,52,68,66,72,23.89,6
22,80,4200000,65,71,76,69,77,75,71,60,69,24.0,7
27,69,1500000,67,74,66,73,72,54,62,61,67,22.89,8
30,70,1500000,73,72,72,71,71,65,70,52,74,23.46,8
25,74,2500000,66,67,76,61,73,80,73,62,65,23.36,1
27,66,900000,62,63,64,57,64,80,60,73,63,22.39,0
28,69,1000000,60,70,69,68,71,65,65,68,67,23.18,8
25,76,4000000,65,72,74,51,67,84,74,49,73,23.2,2
22,78,3600000,51,74,72,69,75,69,62,72,72,23.62,8
23,72,1300000,65,66,67,61,69,82,57,75,65,21.3,0
34,74,2100000,64,76,72,61,80,84,77,27,74,24.22,2
32,67,800000,70,70,64,68,67,50,71,63,66,23.3,6
34,72,800000,64,73,60,72,73,47,68,74,71,22.63,6
20,78,2600000,61,72,67,69,70,72,57,67,65,20.52,8
30,73,2900000,75,77,74,76,72,68,65,55,73,22.16,2
20,78,3100000,67,74,74,68,72,66,62,63,61,23.26,8
30,76,7000000,73,72,79,63,73,93,65,69,73,20.83,2
23,73,1800000,60,62,72,58,68,84,68,57,58,22.05,8
28,73,3100000,74,73,75,72,75,86,73,39,73,23.72,1
25,74,2000000,58,75,68,74,73,70,55,58,67,22.72,2
21,76,1900000,66,70,72,65,67,75,62,48,70,22.6,2
26,69,1500000,76,68,69,59,70,85,70,61,55,22.98,8
22,77,3200000,67,68,67,63,70,82,70,45,65,24.8,2
24,84,26500000,70,74,91,64,83,90,70,36,71,22.39,1
30,75,5500000,65,72,80,69,81,77,77,59,68,23.62,8
30,74,4100000,75,81,80,72,80,69,73,48,69,22.79,1
26,78,10500000,76,75,80,77,76,76,72,44,80,20.05,8
32,65,575000,63,61,64,56,63,72,63,72,55,23.08,0
32,72,1900000,63,70,73,49,74,78,68,47,64,22.09,2
27,75,6000000,74,75,75,69,78,69,82,49,73,22.04,8
23,81,7000000,65,76,80,72,76,78,75,55,75,25.73,7
24,77,3000000,72,68,72,64,69,79,45,59,66,23.78,8
29,64,500000,60,64,62,62,63,69,59,68,63,24.58,8
26,69,1100000,40,69,64,66,66,77,56,61,63,25.35,8
23,79,4100000,67,76,75,73,76,65,60,58,75,22.72,8
33,73,2400000,70,75,75,73,74,61,71,65,80,22.28,8
35,72,650000,55,71,69,68,73,52,58,67,66,23.37,0
24,80,8500000,66,67,82,63,76,92,70,53,65,22.86,1
31,72,1900000,69,70,73,59,72,81,69,66,69,23.39,8
30,75,6500000,75,74,76,63,74,79,67,54,76,21.22,2
27,72,2500000,66,67,70,65,71,86,74,48,68,24.06,2
24,76,2800000,53,73,75,63,76,66,59,59,68,20.45,8
22,79,4900000,73,73,78,67,77,73,70,42,75,23.53,2
24,78,5500000,63,77,69,75,77,65,57,73,69,20.83,5
31,67,650000,71,70,67,68,69,65,67,78,68,24.57,2
32,68,675000,69,72,65,73,68,42,69,74,72,23.45,8
26,70,1200000,63,66,61,65,65,66,58,74,63,22.86,6
32,67,800000,64,71,67,64,68,72,65,61,65,22.21,6
29,72,2300000,70,67,75,69,73,75,70,54,70,21.46,2
23,76,2300000,54,70,70,69,69,74,48,78,67,21.5,0
23,82,12000000,70,75,80,68,79,79,74,41,76,23.66,7
22,79,4900000,78,77,77,60,74,76,75,43,62,21.5,2
22,78,3600000,44,74,73,69,75,68,55,77,72,23.39,6
22,79,4900000,63,69,79,64,77,75,68,54,70,21.53,8
31,68,850000,48,66,64,65,65,69,53,75,66,22.79,6
26,68,1200000,64,71,63,68,70,81,56,70,62,23.18,8
30,76,7000000,57,77,69,76,75,46,68,70,77,22.88,8
27,74,4500000,67,71,73,67,72,89,69,65,69,23.42,2
31,75,4700000,75,67,77,62,76,85,67,46,74,22.13,1
33,68,775000,65,66,73,51,71,73,65,59,73,22.31,0
26,74,2400000,56,73,72,71,73,72,49,72,69,22.26,6
29,65,525000,59,64,65,62,66,69,66,76,62,22.89,2
30,74,4100000,65,75,77,63,77,83,72,39,73,21.22,0
28,76,7500000,78,75,76,69,75,81,60,38,75,20.9,7
28,72,2500000,60,72,56,70,60,66,69,78,64,23.15,6
28,71,1900000,69,71,72,68,73,76,65,52,72,22.47,8
21,78,3600000,65,73,72,67,74,67,58,67,66,22.72,2
24,77,3500000,76,74,72,71,74,74,47,64,64,21.43,8
27,76,3500000,43,73,62,74,70,63,67,79,57,23.67,6
23,75,2400000,65,71,67,67,71,80,71,67,70,22.2,8
23,73,900000,61,64,64,69,67,66,62,83,67,24.34,8
23,74,1900000,63,73,68,67,68,66,67,59,71,22.34,8
33,74,2600000,76,74,78,73,78,71,74,54,75,25.5,7
21,81,4200000,63,67,74,60,71,79,66,54,66,21.72,0
28,68,1200000,61,62,68,58,64,92,58,51,63,24.49,8
23,76,2600000,53,76,67,73,67,74,58,75,64,20.99,8
35,67,180000,68,71,65,68,68,50,67,75,70,20.38,5
27,70,1600000,64,72,71,64,73,61,73,64,71,22.79,8
31,68,850000,70,65,66,63,62,54,55,52,69,23.12,5
21,80,3600000,60,80,70,72,72,68,59,71,76,23.81,0
21,79,2700000,48,70,62,68,69,66,69,63,67,22.66,0
19,86,5500000,63,69,77,64,75,92,73,46,68,22.02,2
24,76,2300000,59,71,67,69,68,67,56,72,67,22.45,6
28,65,725000,64,66,65,62,66,72,67,64,64,23.36,2
27,68,1300000,51,72,66,70,73,68,66,68,69,22.53,6
25,78,9500000,78,74,77,69,78,73,75,39,76,22.46,7
32,66,675000,64,62,65,65,66,73,67,82,65,23.53,8
27,75,2700000,61,66,60,63,63,77,58,80,59,22.91,6
28,68,1200000,57,70,63,67,70,79,69,77,66,22.02,8
24,69,875000,67,66,65,67,65,67,63,64,68,24.06,2
23,83,12000000,51,76,64,75,75,60,58,75,68,22.94,6
22,83,14500000,53,76,70,72,74,73,43,79,65,22.59,6
24,73,1600000,69,68,69,60,69,66,58,57,56,24.49,2
26,72,1600000,58,69,59,73,65,65,64,67,59,22.45,8
20,79,2600000,61,64,74,62,70,87,63,67,53,24.11,0
24,71,1400000,61,65,68,62,62,86,49,60,63,24.49,2
33,74,2600000,66,70,82,62,78,86,70,66,66,24.86,8
34,71,650000,73,77,73,77,75,45,68,70,76,20.75,5
30,68,1000000,65,72,68,72,70,45,67,72,68,23.88,5
24,72,1500000,58,70,69,68,68,73,61,39,66,23.18,2
30,79,14500000,61,78,72,73,77,38,43,75,70,20.83,0
29,65,600000,64,66,64,65,66,66,62,60,65,22.66,5
29,68,775000,63,68,60,65,63,52,59,72,64,22.69,5
29,71,1800000,68,70,70,67,67,88,68,72,72,22.5,8
24,73,2200000,65,65,70,63,69,85,65,37,72,21.26,2
25,69,1100000,64,68,65,64,68,53,64,72,65,22.84,8
28,69,1400000,68,76,66,72,72,68,67,44,75,24.26,7
30,71,1500000,53,77,64,74,75,50,57,72,66,23.15,6
24,74,2100000,59,72,65,71,70,60,64,70,72,22.16,6
26,73,2100000,50,75,68,70,71,68,70,72,74,22.6,0
37,65,230000,64,70,64,66,66,60,69,69,64,22.84,8
29,71,1800000,68,69,66,65,70,76,60,60,68,23.29,7
21,80,3100000,56,73,66,71,68,70,65,72,70,22.49,8
31,69,800000,61,67,60,68,66,53,56,90,60,24.62,6
30,68,1200000,62,70,67,67,74,73,63,59,72,21.3,7
25,74,4700000,77,75,79,74,76,72,66,34,76,22.84,8
36,65,140000,63,69,67,61,71,62,60,71,68,22.2,8
25,68,950000,68,70,68,68,66,71,59,58,63,21.05,2
25,72,1500000,58,68,67,67,67,72,69,53,66,23.15,2
33,64,300000,64,63,62,66,62,70,64,62,63,23.12,0
31,72,1900000,74,69,68,70,69,85,64,64,73,23.39,1
28,72,2400000,68,70,77,54,74,77,65,50,70,22.72,0
32,72,1900000,74,71,77,68,75,65,72,51,72,20.62,2
29,72,2000000,45,70,66,68,70,51,65,80,64,23.67,0
25,70,1000000,52,65,63,62,65,69,60,83,64,23.99,0
30,75,5500000,77,82,73,78,75,62,73,44,78,20.38,7
27,76,8000000,72,74,81,62,77,78,78,42,70,23.67,2
24,78,3800000,64,75,75,69,75,66,73,52,70,22.34,8
25,72,2200000,65,71,73,63,69,74,69,67,71,23.89,2
33,72,1100000,56,74,58,76,68,41,75,70,73,23.33,6
23,74,2000000,62,69,76,63,74,60,74,53,62,23.12,8
27,67,975000,68,65,62,71,65,51,71,73,69,21.6,8
24,75,2400000,77,72,70,70,68,70,79,60,71,22.99,8
23,77,3200000,55,73,70,68,73,68,56,73,63,21.74,8
21,81,2500000,50,75,70,67,72,77,56,67,60,21.71,6
32,71,1500000,66,70,76,64,74,69,62,55,76,21.6,2
27,67,975000,66,66,66,68,67,63,68,56,68,22.53,8
28,65,725000,58,65,67,58,70,73,64,75,68,22.41,2
27,73,2400000,58,72,65,67,68,75,57,72,58,21.91,6
30,72,2300000,69,71,73,68,74,77,77,59,74,21.26,2
29,68,1000000,63,68,62,65,64,67,65,71,67,23.18,0
26,76,6500000,75,76,80,68,78,77,76,45,64,21.91,0
32,68,800000,59,72,67,65,65,51,66,62,69,23.33,8
34,73,1400000,74,72,79,64,72,77,57,55,72,23.14,0
28,69,1400000,61,64,70,60,67,79,58,65,69,23.18,8
21,76,2300000,63,69,74,68,70,69,68,69,66,21.45,8
30,67,975000,48,66,60,64,63,71,62,76,70,21.74,8
29,69,1200000,52,69,66,67,68,67,61,82,65,25.06,6
27,65,750000,55,67,63,62,65,72,59,82,60,23.25,0
25,71,1600000,62,59,67,53,66,84,66,84,63,23.25,0
28,65,725000,59,65,64,65,66,57,60,76,64,23.36,6
26,76,5000000,70,76,75,73,74,69,67,57,77,22.89,2
26,68,975000,65,65,63,63,65,59,65,65,70,22.45,8
32,69,825000,67,71,72,68,72,50,72,52,71,22.78,8
21,79,3600000,59,69,71,59,73,83,71,40,67,20.6,0
31,67,850000,62,65,68,61,67,74,67,67,62,22.4,0
25,71,1600000,42,68,65,68,70,64,65,67,70,22.5,8
28,74,4200000,74,64,77,52,76,90,72,61,69,23.94,1
21,73,3600000,74,75,74,73,75,65,75,54,75,22.99,8
26,75,5000000,70,72,80,56,79,74,71,40,69,21.22,7
24,72,1300000,63,67,73,64,72,75,70,68,68,20.83,8
32,70,1100000,50,70,65,68,70,38,65,74,66,22.94,8
30,63,450000,64,64,65,62,64,81,58,57,62,21.46,2
20,81,2800000,58,75,63,70,71,72,61,63,72,22.1,8
24,74,2100000,67,68,66,73,71,51,62,60,71,18.31,8
26,72,1300000,64,68,64,69,67,65,66,61,61,23.15,8
21,74,1900000,61,65,68,62,70,76,69,63,68,22.98,8
30,69,1200000,56,64,60,65,62,67,68,78,60,20.37,6
33,69,700000,70,70,63,68,70,53,60,67,64,24.06,6
25,70,1700000,70,65,63,59,67,84,57,70,63,23.59,8
20,80,3900000,46,73,70,71,70,76,54,80,65,22.09,8
21,85,28500000,70,75,83,56,80,87,74,53,73,20.96,2
30,68,1200000,72,63,66,62,64,87,54,67,51,23.29,8
25,79,8000000,64,81,73,72,75,79,74,49,74,24.66,2
22,78,2700000,60,70,61,68,69,71,69,68,66,21.97,2
22,72,1400000,64,70,67,68,70,64,65,61,70,22.53,8
26,73,1900000,70,64,69,67,67,88,58,56,57,21.63,2
25,74,3600000,69,77,76,73,72,76,68,40,75,24.96,1
29,76,7500000,63,76,87,58,75,80,73,43,77,23.24,7
24,72,1400000,52,70,64,66,66,72,59,55,61,23.39,8
27,69,1500000,68,67,66,67,70,74,65,55,65,24.54,8
18,84,5500000,66,68,75,66,74,77,68,65,69,24.39,2
30,65,675000,68,66,66,66,66,71,62,62,65,22.53,2
23,80,4100000,66,73,70,71,73,50,63,63,73,23.15,8
30,65,675000,68,67,66,67,67,62,76,57,66,25.93,8
30,68,1200000,64,72,62,74,67,69,66,67,68,21.95,8
25,70,1700000,71,70,70,66,67,80,70,52,56,23.29,2
28,70,1600000,76,73,73,75,72,51,69,53,75,23.51,8
25,71,1600000,63,65,67,56,68,76,49,85,52,24.38,0
29,72,2300000,75,71,71,68,73,69,76,25,76,21.63,2
24,77,3200000,62,73,70,71,73,68,52,70,69,21.71,0
28,71,1900000,69,68,79,65,74,82,70,63,63,23.41,8
24,75,2300000,57,70,68,68,70,68,64,56,66,23.51,6
25,74,2200000,59,77,65,70,71,63,67,65,60,22.16,5
28,71,1900000,67,63,72,50,66,91,58,56,59,23.66,2
27,72,2500000,66,65,71,62,71,83,54,55,64,23.32,0
21,80,2500000,59,71,67,70,66,71,63,58,70,22.84,0
29,72,2300000,76,78,75,72,77,66,74,58,71,22.28,7
23,72,1300000,58,67,68,74,63,69,63,64,71,23.11,0
24,76,2500000,68,76,74,73,71,58,61,62,71,24.77,8
28,73,3100000,63,71,77,67,73,87,67,27,67,23.67,2
27,69,1500000,68,67,69,64,68,70,67,42,65,23.62,8
26,67,750000,57,68,64,65,69,70,58,79,58,24.11,6
30,66,725000,51,66,66,62,67,70,55,80,60,23.39,6
31,72,1900000,75,73,72,72,73,65,65,67,74,23.66,2
29,73,3000000,70,74,76,69,76,68,65,50,70,21.61,8
33,67,625000,66,68,64,66,67,57,70,64,74,21.22,8
32,67,575000,59,65,58,63,66,54,65,74,70,22.15,8
31,71,1600000,62,63,70,58,69,83,74,47,65,18.84,2
25,68,950000,59,67,66,63,65,68,62,57,65,22.86,0
21,79,3100000,52,72,70,69,65,74,61,70,71,21.05,0
29,69,1100000,60,68,56,68,70,63,48,66,57,21.39,8
34,76,3500000,72,68,77,65,76,91,64,49,74,20.29,1
34,71,650000,59,75,64,66,69,35,53,75,63,22.2,6
24,79,4800000,73,73,75,68,73,78,75,64,67,21.3,1
30,72,2300000,70,71,74,66,75,69,76,52,74,23.31,8
20,82,3300000,59,72,77,65,76,70,52,71,70,23.37,0
25,73,3000000,56,74,62,72,64,61,50,71,57,23.89,8
28,74,4200000,67,67,77,56,75,93,64,64,65,24.69,1
27,71,1900000,66,68,77,60,76,75,69,63,69,21.06,7
27,72,1900000,56,74,63,70,69,69,64,70,64,22.09,0
22,82,16000000,70,72,84,60,80,90,69,60,68,22.92,7
28,68,1200000,71,67,68,62,70,79,65,51,68,21.3,2
26,68,1200000,61,62,72,42,71,83,70,74,64,21.85,8
23,78,3700000,63,78,78,77,73,75,60,53,75,22.39,8
34,66,400000,69,67,63,58,68,59,66,43,66,22.41,8
30,68,1200000,68,62,64,67,60,75,66,60,68,23.2,2
24,74,1900000,70,72,70,67,69,72,61,58,70,24.33,0
31,71,1300000,58,71,59,73,65,68,58,73,66,24.62,8
30,75,5500000,71,71,83,64,78,76,69,56,77,22.46,2
35,68,475000,68,73,61,70,71,39,60,61,73,24.11,8
25,80,7500000,50,73,65,74,76,63,64,67,67,24.97,8
25,71,1900000,70,71,72,66,69,67,63,54,56,24.34,2
34,68,575000,66,67,69,65,70,64,71,59,70,23.15,7
22,79,4200000,55,73,72,71,72,61,68,64,74,22.34,2
31,68,775000,57,59,68,57,67,86,61,71,64,25.8,1
25,75,3800000,71,75,71,63,71,85,66,49,67,23.04,2
23,72,1400000,66,66,66,61,69,73,57,56,62,20.99,8
27,67,1100000,61,70,65,65,67,74,66,57,70,22.53,8
18,82,4000000,64,68,74,60,73,89,73,59,59,23.04,2
24,74,2100000,59,72,65,71,70,66,59,66,66,23.37,8
28,69,1400000,65,66,71,52,68,84,55,68,58,21.98,0
32,69,900000,61,74,65,73,70,35,68,64,69,22.21,8
24,78,7500000,71,65,77,60,76,91,72,61,68,23.89,2
21,83,7000000,55,75,75,68,80,72,72,40,72,20.37,8
31,71,1600000,68,68,72,60,74,82,69,57,64,22.99,2
26,76,6500000,74,70,83,57,77,81,70,62,72,23.24,8
19,83,2700000,51,68,66,67,71,69,62,74,63,24.22,6
21,75,1900000,60,66,67,65,66,80,70,39,67,22.79,2
26,69,1400000,63,69,67,63,70,76,62,59,69,22.92,0
26,75,2800000,39,73,62,71,68,66,53,77,62,23.99,6
18,83,3200000,65,72,74,70,72,76,67,49,65,20.75,8
23,77,3000000,53,80,69,75,72,71,65,57,70,24.09,6
25,71,1900000,69,74,71,72,72,64,70,50,72,22.94,8
26,74,4600000,68,70,77,62,76,82,66,51,69,22.94,2
34,66,400000,69,69,68,68,70,51,69,60,72,23.32,8
30,74,4100000,70,74,80,72,77,64,73,48,75,23.3,2
26,70,1400000,68,66,69,62,65,85,62,72,55,22.86,2
24,72,1500000,64,63,65,60,66,84,65,55,62,21.22,2
27,73,3200000,74,77,77,80,77,40,70,50,80,24.16,8
26,74,2000000,63,68,63,70,68,52,59,71,68,22.63,8
34,65,325000,70,68,66,65,67,40,69,74,66,24.49,8
27,65,750000,66,62,64,60,64,73,61,70,61,22.66,8
21,74,1900000,58,69,61,64,66,62,55,65,63,22.45,2
23,72,1400000,70,62,70,60,65,72,59,58,57,21.14,2
25,69,1300000,60,68,71,61,70,50,66,68,66,23.46,8
21,76,2800000,63,72,74,67,74,64,60,67,68,20.81,8
28,76,7500000,71,73,78,69,72,87,62,75,71,24.46,2
33,76,4700000,72,78,77,75,77,85,77,30,77,21.99,1
22,82,7000000,65,68,78,67,76,78,66,51,75,22.09,2
26,69,1100000,59,70,65,70,70,66,58,74,62,26.03,8
28,72,2100000,52,74,65,72,69,67,57,82,67,23.72,6
29,69,1400000,68,60,71,61,66,89,65,68,64,20.9,2
24,76,2900000,70,72,70,71,72,77,70,53,75,21.88,7
26,70,1300000,67,72,68,70,70,53,53,60,68,22.94,8
33,76,4700000,79,73,82,75,83,64,75,80,75,22.96,2
32,72,1900000,69,68,79,63,75,77,67,76,65,24.54,1
29,65,700000,67,68,67,65,65,59,64,62,65,22.72,0
22,75,2400000,66,70,66,68,70,66,63,71,70,23.25,8
27,66,900000,66,65,66,61,64,77,67,65,62,25.35,2
30,67,850000,46,70,62,65,64,80,52,68,67,23.55,8
21,80,25000000,73,79,82,80,82,75,75,41,80,21.55,8
24,72,1400000,63,67,67,63,69,82,62,59,60,21.3,2
34,67,350000,70,68,59,65,67,47,65,69,64,25.22,2
29,71,1900000,70,70,76,67,71,78,69,62,71,21.78,7
27,68,1300000,69,67,68,65,65,73,68,68,62,20.16,6
26,70,1700000,66,67,71,64,67,82,71,72,72,23.78,1
28,75,5500000,56,78,64,77,76,51,63,58,77,23.03,6
25,72,1500000,66,67,61,68,66,68,59,54,70,21.8,8
24,75,2300000,63,71,69,69,69,72,45,61,68,22.86,0
19,83,6500000,68,77,75,70,77,69,72,43,70,21.3,0
35,69,550000,72,74,66,70,70,48,64,65,74,22.5,8
29,69,1400000,65,69,70,67,71,70,70,48,65,23.03,1
38,70,275000,73,75,68,71,73,32,69,74,67,23.29,5
21,80,3000000,55,71,67,69,71,73,57,81,68,22.99,8
23,77,2700000,48,70,66,68,68,69,55,76,64,25.39,6
29,65,700000,65,63,64,60,64,66,65,57,64,21.74,8
24,79,6000000,51,69,65,65,67,54,64,90,60,24.8,6
26,70,1700000,63,65,73,59,70,87,60,65,58,24.26,2
34,67,475000,63,70,61,68,69,65,57,67,70,23.18,6
23,74,2100000,61,76,70,73,71,69,53,68,65,23.94,6
29,71,1800000,68,68,74,62,74,77,60,49,65,22.49,8
23,86,31000000,68,69,82,59,79,94,78,53,68,22.21,2
34,74,2000000,72,73,78,70,77,76,66,50,74,22.28,7
30,67,975000,50,59,68,58,68,90,60,78,62,21.63,2
26,74,4600000,73,71,74,66,73,82,64,50,72,24.39,0
30,72,2200000,69,76,74,72,75,58,71,45,76,21.8,7
26,72,1600000,61,69,65,70,69,68,59,66,69,23.04,6
26,72,2200000,68,72,70,71,72,71,72,56,68,24.11,0
25,69,1300000,49,68,63,65,68,72,59,75,64,21.53,0
29,69,1200000,64,72,65,68,74,39,67,64,66,25.03,8
18,85,2600000,56,71,66,67,71,72,58,74,64,23.29,0
22,80,6000000,72,70,78,61,75,77,76,47,71,20.18,8
28,69,1400000,70,70,69,68,74,62,68,67,72,21.2,2
31,66,700000,64,69,66,68,69,68,64,59,68,21.6,8
29,72,2300000,73,79,72,78,74,60,72,67,80,24.77,2
21,79,3000000,65,74,68,68,71,63,59,75,64,23.89,6
34,67,350000,67,66,65,64,67,51,68,66,69,21.55,2
35,70,650000,70,70,71,67,72,81,67,31,70,26.51,7
26,70,1300000,51,69,65,68,68,66,61,62,68,21.91,8
28,73,2300000,57,73,65,68,67,53,58,77,59,21.98,6
34,70,750000,71,70,70,65,71,74,64,65,71,22.72,7
23,75,2300000,67,66,72,64,73,76,56,69,70,23.04,2
22,73,1700000,63,68,65,66,66,71,62,56,66,19.32,8
24,72,1500000,60,67,70,68,68,64,59,63,65,23.94,8
25,81,13500000,60,75,68,78,73,60,57,77,68,23.24,6
30,67,975000,64,72,67,64,70,55,65,57,68,23.78,8
27,66,900000,63,69,70,63,72,70,57,58,70,22.99,2
23,78,6000000,76,68,79,60,74,84,64,57,70,24.9,2
25,73,1800000,64,71,71,68,72,73,58,46,68,21.41,8
20,80,2100000,60,68,65,66,69,72,65,63,66,22.98,2
23,77,2500000,56,71,62,68,64,69,60,73,68,20.9,0
31,75,4700000,75,73,84,67,83,71,71,51,77,21.85,8
29,73,3000000,65,72,77,61,74,88,70,62,74,22.78,7
33,78,4200000,66,78,65,74,76,36,57,82,71,25.68,6
24,74,2600000,67,70,72,65,71,79,68,55,68,25.51,2
19,80,1700000,67,62,60,56,62,82,61,70,56,22.84,8
32,71,1800000,68,71,74,71,75,61,63,56,74,22.34,1
29,67,1000000,64,69,68,68,69,74,67,55,68,21.88,0
24,71,1700000,65,66,69,64,69,77,68,60,68,21.74,2
26,73,3300000,64,72,74,65,72,74,75,52,68,22.46,2
22,84,21500000,70,77,77,72,85,76,67,42,81,19.45,7
30,66,825000,65,67,69,65,66,70,64,53,68,22.69,1
20,82,3600000,55,72,66,70,69,63,70,73,68,22.4,8
31,70,1300000,57,73,68,69,69,61,42,70,67,21.62,8
33,65,375000,70,66,67,67,70,34,66,58,64,24.91,0
31,70,1300000,62,74,72,71,72,45,50,73,75,22.72,6
23,70,1000000,63,66,61,68,63,56,66,74,62,23.77,8
31,69,900000,68,74,70,72,74,54,73,74,72,23.15,7
22,81,3600000,58,74,71,69,73,75,57,67,71,21.22,8
23,81,9000000,63,74,79,58,83,79,74,55,64,25.06,2
27,75,4900000,59,70,82,64,73,85,76,56,66,19.82,2
26,64,550000,59,66,66,62,66,74,65,58,67,23.1,8
25,73,1900000,64,74,64,69,67,65,61,72,57,22.1,8
27,67,875000,58,67,65,68,68,59,68,60,62,22.09,8
28,66,850000,66,66,64,64,66,65,60,69,64,23.77,2
19,82,4000000,63,67,69,65,73,76,69,69,66,22.72,2
29,74,4100000,70,65,84,60,75,91,66,56,63,22.78,7
26,69,1400000,64,70,76,70,74,73,71,53,71,22.47,8
23,80,3300000,56,75,68,68,72,65,57,61,71,24.39,8
28,70,1600000,62,64,68,64,66,89,67,62,66,21.99,2
24,72,1400000,64,61,64,55,63,90,58,54,61,25.39,2
26,72,2300000,49,75,59,73,63,54,73,71,61,21.79,6
31,71,2100000,74,73,70,67,75,75,72,60,68,24.07,7
27,72,2500000,74,75,76,71,76,51,75,59,73,22.99,7
21,77,2200000,62,70,67,68,69,73,57,68,66,23.18,5
27,66,725000,56,65,60,63,63,71,59,61,63,21.04,6
26,73,4300000,70,76,76,69,72,67,71,49,72,21.89,7
23,76,2800000,68,72,75,63,75,70,66,64,70,23.29,0
29,66,850000,65,64,64,62,66,72,65,65,65,24.16,2
21,81,5500000,68,68,77,63,76,82,71,62,68,21.22,7
